user_id,date,revenue_usd,ad_impressions,ad_revenue_usd
U01572,2024-10-16,13.99,0,0.0
U00230,2023-10-08,0.0,0,0.0
U01677,2024-02-01,52.48,3077,52.48
U01481,2024-07-10,80.47,2087,80.47
U00303,2024-06-08,0.0,0,0.0
U00860,2024-07-18,0.0,0,0.0
U00984,2024-07-12,6.18,445,6.18
U01836,2023-08-14,0.0,0,0.0
U00847,2023-10-29,0.0,0,0.0
U00265,2024-10-30,0.1,21,0.1
U01271,2024-07-31,9.49,0,0.0
U00930,2023-08-12,0.0,0,0.0
U01583,2024-05-14,15.12,83,2.13
U00172,2023-05-06,0.0,0,0.0
U01488,2023-02-15,9.99,0,0.0
U01671,2023-03-17,4.51,883,4.51
U00918,2024-01-25,0.0,0,0.0
U01147,2023-03-23,11.78,235,2.29
U00593,2024-08-15,0.0,0,0.0
U01616,2024-05-16,11.49,0,0.0
,2024-12-11,17.49,0,0.0
U01406,2024-04-09,0.0,0,0.0
U00002,2023-01-17,11.74,66,0.25
U00087,2023-04-20,10.49,0,0.0
U00333,2023-06-15,0.47,115,0.47
U00456,2023-05-12,19.01,1250,4.02
U01816,2023-01-02,0.0,0,0.0
U01175,2023-03-15,6.41,641,6.41
U00517,2023-10-19,0.0,0,0.0
U01239,2023-09-28,5.58,1158,5.58
U01713,2023-03-23,0.62,365,0.62
U01691,2024-04-11,0.0,0,0.0
U01164,2024-02-10,0.0,0,0.0
U01103,2024-03-01,0.0,0,0.0
U00879,2024-12-24,49.53,373,49.53
U01014,2024-04-14,0.0,0,0.0
U00967,2023-01-06,0.0,0,0.0
U00113,2023-11-12,11.27,139,2.78
U00040,2024-07-31,11.49,0,0.0
U00886,2023-01-13,0.0,0,0.0
U01917,2024-10-16,14.36,1676,2.87
U00366,2024-04-06,31.58,1512,14.09
U00611,2023-03-29,0.0,0,0.0
U00776,2024-10-23,6.01,387,6.01
U01417,2024-01-13,0.0,0,0.0
U00275,2024-08-17,42.19,1959,42.19
U00097,2023-09-29,0.0,0,0.0
U01907,2023-01-26,9.43,609,9.43
U00798,2023-12-21,0.0,0,0.0
U01910,2023-09-24,1.33,243,1.33
U01130,2023-04-04,22.37,165,3.88
U00365,2024-12-14,0.0,0,0.0
U00274,2024-07-31,1.53,50,1.53
U00918,2024-03-25,0.0,0,0.0
U01426,2024-12-19,0.0,0,0.0
U00049,2023-05-06,0.0,0,0.0
U00586,2023-10-30,0.0,0,0.0
U00544,2024-09-24,0.0,0,0.0
U00942,2024-12-02,20.27,131,3.28
U01548,2023-12-25,0.0,0,0.0
U00245,2024-01-03,0.0,0,0.0
U01040,2024-05-07,1.25,425,1.25
U00645,2023-10-03,8.67,1029,8.67
U00757,2024-09-15,11.65,201,1.66
U01283,2023-01-17,0.0,0,0.0
U00044,2023-08-06,0.0,0,0.0
U01840,2023-11-08,0.0,0,0.0
U00625,2023-03-15,0.0,0,0.0
U01063,2024-11-18,0.0,0,0.0
U01227,2023-11-01,0.0,0,0.0
U01638,2024-05-17,0.0,0,0.0
U00766,2023-05-04,187.17,6367,187.17
U00679,2024-05-29,0.0,0,0.0
U00575,2023-04-23,0.0,0,0.0
U00245,2024-06-07,1.87,448,1.87
U01490,2024-05-10,0.92,59,0.92
U01468,2024-12-05,0.0,0,0.0
U00453,2024-02-05,0.0,0,0.0
U00149,2024-05-02,0.0,0,0.0
U00703,2023-08-09,37.64,1450,37.64
U00905,2023-06-02,12.58,1179,12.58
U01456,2024-07-23,0.0,0,0.0
U00092,2024-04-14,3.43,492,3.43
U00586,2024-06-07,8.97,1657,8.97
U00431,2023-12-01,9.99,0,0.0
U01585,2023-09-26,0.0,0,0.0
U01907,2023-11-27,0.0,0,0.0
U00252,2024-02-22,0.0,0,0.0
U00072,2024-11-14,3.54,353,3.54
U00366,2024-07-31,0.0,0,0.0
U00347,2024-11-07,0.0,0,0.0
U00838,2024-05-09,0.0,0,0.0
U00021,2024-03-09,24.57,1083,11.58
U00050,2024-10-07,10.49,0,0.0
U01300,2024-08-12,0.0,0,0.0
U00933,2024-05-11,3.16,239,3.16
U00308,2024-01-23,20.13,304,6.14
U00661,2024-09-01,0.73,322,0.73
U00638,2023-05-08,26.11,1131,26.11
U00338,2023-01-08,0.0,0,0.0
U00455,2023-04-21,0.0,0,0.0
U01413,2024-11-20,0.0,0,0.0
U01216,2023-01-03,10.99,0,0.0
U00012,2023-07-19,0.0,0,0.0
U00246,2024-10-18,0.0,0,0.0
U01088,2024-03-07,0.0,0,0.0
U00202,2024-01-13,44.72,4001,44.72
U01485,2023-03-04,0.0,0,0.0
U00476,2024-11-22,11.2,1965,11.2
U00789,2023-01-24,4.76,382,4.76
U00933,2024-10-05,18.99,0,0.0
U00176,2023-06-26,0.0,0,0.0
U01307,2023-10-25,17.45,1403,17.45
U01347,2024-08-31,49.44,515,49.44
U01388,2024-06-07,0.0,0,0.0
U00665,2023-09-21,14.99,0,0.0
U00145,2023-06-26,0.0,0,0.0
U00570,2023-08-09,9.34,676,9.34
U01242,2024-01-14,1.68,93,1.68
U00360,2023-10-20,17.31,1125,17.31
U01210,2024-08-07,0.0,0,0.0
U00421,2023-08-18,1.93,412,1.93
,2023-03-10,1.22,85,1.22
U01673,2023-07-16,0.0,0,0.0
U00260,2023-08-15,16.63,558,16.63
U00578,2024-09-01,0.0,0,0.0
U01104,2023-04-21,0.0,0,0.0
U00397,2024-07-15,0.0,0,0.0
U01022,2024-07-06,9.14,793,9.14
U00864,2024-10-30,14.5,144,5.01
U01920,2024-08-02,11.6,458,11.6
U00378,2023-12-31,0.0,0,0.0
U01407,2023-03-31,0.0,0,0.0
U00451,2024-06-17,40.01,1714,40.01
U00946,2024-12-05,0.0,0,0.0
U01351,2024-03-28,21.19,673,21.19
U01276,2024-12-27,8.23,757,8.23
U01005,2023-12-07,0.0,0,0.0
U01512,2024-12-29,0.0,0,0.0
U01509,2023-08-18,0.0,0,0.0
U00254,2023-09-19,9.13,1283,9.13
U00085,2023-06-19,17.49,0,0.0
U00857,2023-02-20,9.49,0,0.0
U00968,2024-11-01,0.0,0,0.0
U00733,2023-08-19,0.0,0,0.0
U01704,2023-10-10,9.49,0,0.0
U00277,2024-03-26,0.0,0,0.0
U00996,2023-10-13,0.0,0,0.0
U00762,2023-10-03,0.0,0,0.0
U01984,2023-01-12,0.0,0,0.0
U00570,2024-03-10,3.04,113,3.04
U01735,2023-02-09,0.0,0,0.0
U00210,2023-02-08,25.98,824,8.49
U01396,2023-04-23,0.0,0,0.0
U01645,2024-05-02,0.0,0,0.0
U01279,2024-04-24,34.82,1778,34.82
U01515,2024-11-28,0.0,0,0.0
U01018,2023-01-15,0.0,0,0.0
U00947,2023-11-28,0.0,0,0.0
U01197,2024-07-12,18.91,678,18.91
U00125,2024-03-28,0.0,0,0.0
U00083,2023-09-29,17.49,0,0.0
U01347,2023-08-25,0.0,0,0.0
U00353,2024-01-01,0.0,0,0.0
U00849,2023-06-02,0.0,0,0.0
U00758,2023-09-02,0.0,0,0.0
U00992,2023-11-26,0.0,0,0.0
U00020,2024-12-08,21.3,510,6.81
U01889,2024-12-13,0.0,0,0.0
U01529,2023-07-17,34.44,1144,19.95
U00324,2023-04-16,0.0,0,0.0
U01465,2024-09-22,2.42,351,2.42
U00521,2023-12-15,0.0,0,0.0
U00922,2024-06-18,0.0,0,0.0
U00785,2023-04-18,0.0,0,0.0
U01169,2024-04-05,0.0,0,0.0
U01983,2023-07-17,52.12,6839,52.12
U01652,2023-06-07,3.14,85,3.14
U00606,2023-11-17,0.0,0,0.0
U00961,2024-05-03,0.0,0,0.0
U00809,2023-03-14,0.0,0,0.0
U00916,2023-01-30,3.52,230,3.52
U00367,2024-08-31,0.48,71,0.48
U00519,2022-09-27,10.05,552,10.05
U01156,2023-01-20,2.8,119,2.8
U01358,2024-03-15,0.0,0,0.0
U00417,2024-02-09,0.0,0,0.0
U01028,2023-05-04,0.0,0,0.0
U00501,2023-07-22,0.0,0,0.0
U00256,2023-09-09,0.0,0,0.0
U01799,2023-02-14,0.0,0,0.0
U01612,2024-05-15,0.0,0,0.0
U01544,2024-02-10,0.0,0,0.0
U01587,2023-04-01,8.99,0,0.0
U01115,2023-07-25,0.0,0,0.0
U00665,2024-07-05,0.0,0,0.0
U01402,2023-12-01,0.0,0,0.0
U00351,2024-05-31,1.24,92,1.24
U00962,2023-08-19,0.0,0,0.0
U00010,2023-12-10,0.0,0,0.0
U01729,2023-02-02,0.45,61,0.45
U01172,2023-04-28,0.0,0,0.0
U00263,2024-10-11,0.0,0,0.0
U01790,2023-06-03,15.13,814,15.13
U00422,2023-11-21,10.66,783,10.66
U00706,2023-01-05,17.49,0,0.0
U01008,2023-12-08,0.0,0,0.0
U01396,2023-08-18,56.03,0,56.03
U01322,2023-03-29,0.0,0,0.0
U01495,2024-01-18,17.05,352,3.06
U01646,2023-02-16,0.0,0,0.0
U00742,2024-09-01,9.99,0,0.0
U01784,2023-11-29,0.0,0,0.0
U00987,2023-01-10,11.49,0,0.0
U01721,2023-05-11,12.99,0,0.0
U01054,2023-05-15,0.0,0,0.0
U01291,2023-10-09,0.0,0,0.0
U00099,2023-05-12,6.8,810,6.8
U01594,2023-09-18,1.13,355,1.13
U00290,2023-09-08,0.0,0,0.0
U01259,2024-12-06,0.0,0,0.0
U01868,2024-12-12,0.0,0,0.0
U00732,2023-06-07,0.0,0,0.0
U00308,2024-05-28,0.0,0,0.0
U00610,2024-05-26,27.03,1096,27.03
U01978,2023-03-04,0.0,0,0.0
U01173,2023-05-27,5.37,753,5.37
U00870,2023-07-17,100.83,2915,100.83
U00879,2024-07-31,25.93,991,25.93
U01478,2023-03-14,0.0,0,0.0
U01326,2023-12-16,0.0,0,0.0
U00131,2023-11-24,9.61,2718,9.61
U01748,2023-05-25,0.0,0,0.0
U01233,2023-05-26,86.98,5455,86.98
U01274,2024-02-29,9.49,0,0.0
U01339,2023-01-22,0.0,0,0.0
U00006,2024-12-05,0.0,0,0.0
U00276,2024-03-23,9.96,354,9.96
U01658,2023-09-27,0.0,0,0.0
U00115,2023-08-21,0.0,0,0.0
U01562,2024-12-20,0.0,0,0.0
U01978,2023-02-23,2.47,79,2.47
U00916,2024-01-17,19.49,0,0.0
U01515,2023-10-15,0.0,0,0.0
U01296,2023-07-26,0.0,0,0.0
U01646,2024-06-11,17.89,253,2.9
U00226,2023-01-25,0.0,0,0.0
U00866,2023-03-16,0.0,0,0.0
U00466,2023-10-29,14.26,148,0.77
U00012,2023-07-12,2.07,723,2.07
U00729,2023-12-15,0.0,0,0.0
U01587,2024-04-21,4.31,187,4.31
U01194,2023-01-29,1.77,101,1.77
U01505,2023-09-30,0.0,0,0.0
U00442,2024-08-22,9.49,0,0.0
U01679,2024-03-02,2.83,333,2.83
U00241,2023-07-28,138.59,6568,129.1
U01980,2024-03-06,0.0,0,0.0
U00169,2023-05-08,16.99,0,0.0
U01715,2024-03-06,49.19,1570,32.7
U01528,2023-03-30,8.44,581,8.44
U00498,2023-12-13,13.49,0,0.0
U01775,2023-05-26,0.0,0,0.0
U00701,2024-04-21,0.0,0,0.0
U00648,2023-06-08,13.16,699,13.16
U00440,2023-06-14,12.91,376,4.42
U01308,2024-08-09,7.15,259,7.15
U01410,2024-10-20,0.0,0,0.0
U00007,2024-04-19,0.0,0,0.0
U00855,2024-07-31,0.0,0,0.0
U01891,2023-11-12,9.96,408,9.96
U01021,2024-04-25,28.82,928,28.82
U01416,2024-05-04,0.0,0,0.0
U00788,2024-12-03,0.0,0,0.0
U01484,2023-03-22,0.0,0,0.0
U01371,2023-01-21,0.0,0,0.0
U00189,2024-08-13,18.49,0,0.0
U00400,2024-12-13,0.82,207,0.82
U00126,2024-08-15,0.0,0,0.0
U01366,2024-11-21,77.0,6087,77.0
U01167,2024-02-26,0.0,0,0.0
U00508,2023-05-08,1.16,91,1.16
U00359,2024-09-14,0.0,0,0.0
U01005,2024-03-30,8.0,288,8.0
U00984,2023-11-25,10.71,471,10.71
U00422,2024-05-21,0.0,0,0.0
U00862,2024-05-28,22.35,512,4.36
U00473,2023-10-02,0.0,0,0.0
U00985,2023-12-04,86.74,134,86.74
U01354,2023-03-26,0.0,0,0.0
U01841,2023-04-17,2.66,150,2.66
U00018,2024-09-22,0.0,0,0.0
U00280,2023-02-17,13.99,0,0.0
U00605,2024-08-29,0.0,0,0.0
U01655,2024-10-15,0.0,0,0.0
U01461,2023-10-25,3.78,552,3.78
U00915,2023-08-10,17.99,0,0.0
U01112,2023-10-28,0.0,0,0.0
U01716,2023-08-04,10.49,0,0.0
U01145,2024-07-13,1.01,115,1.01
U01252,2023-11-14,33.4,999,33.4
U00907,2024-10-11,19.32,326,2.33
U01544,2024-01-08,0.0,0,0.0
U00788,2023-10-20,15.49,0,0.0
U00972,2023-07-21,0.0,0,0.0
U00644,2023-12-27,0.0,0,0.0
U01657,2024-03-07,0.75,280,0.75
U00413,2024-09-26,0.0,0,0.0
U00234,2023-10-04,0.0,0,0.0
U00871,2023-10-25,0.0,0,0.0
U00384,2023-05-12,0.0,0,0.0
U01255,2023-09-15,3.66,332,3.66
U00969,2024-11-29,0.0,0,0.0
U01642,2023-02-07,0.0,0,0.0
U00772,2024-03-07,12.99,0,0.0
U00319,2023-07-23,0.0,0,0.0
U00063,2024-12-16,0.98,45,0.98
U01142,2023-10-02,0.0,0,0.0
U01725,2023-02-15,16.73,325,3.24
U01233,2024-08-01,0.0,0,0.0
U00296,2024-06-12,0.0,0,0.0
U01971,2023-03-02,23.44,1484,23.44
U00154,2024-05-18,16.49,0,0.0
U00096,2024-11-04,0.0,0,0.0
U01059,2024-11-18,0.0,0,0.0
U01572,2023-08-26,0.0,0,0.0
U01567,2023-07-12,0.0,0,0.0
U01029,2024-09-08,0.0,0,0.0
U01682,2024-10-05,7.49,2981,7.49
U01737,2024-03-21,0.0,0,0.0
U01656,2024-03-26,2.94,329,2.94
U00616,2024-03-14,0.0,0,0.0
U01743,2023-05-01,0.0,0,0.0
U00578,2023-10-04,0.0,0,0.0
U01538,2023-12-30,15.4,99,0.91
U00211,2024-11-16,0.0,0,0.0
U01775,2023-01-13,0.0,0,0.0
U01155,2024-11-15,0.0,0,0.0
U01358,2024-03-26,38.1,990,28.11
U00663,2024-03-25,0.0,0,0.0
U00933,2024-11-17,0.0,0,0.0
U00945,2023-05-13,0.0,0,0.0
U00001,2024-02-04,0.0,0,0.0
U01929,2023-12-02,13.49,0,0.0
U00658,2023-04-04,5.67,189,5.67
U01586,2023-01-07,1.95,130,1.95
U01402,2023-04-23,8.63,1309,8.63
U01132,2024-02-09,0.0,0,0.0
U01647,2023-09-25,13.04,506,13.04
U00120,2024-05-03,23.25,1348,23.25
U00028,2023-09-18,0.0,0,0.0
,2024-08-16,0.0,0,0.0
U01807,2024-10-08,4.29,343,4.29
U01582,2023-03-25,0.0,0,0.0
U01433,2023-07-14,0.5,75,0.5
U00897,2023-07-05,0.0,0,0.0
U01374,2024-02-15,15.41,148,2.92
U01777,2024-06-09,0.31,47,0.31
U00117,2024-10-28,0.0,0,0.0
U00524,2023-04-29,29.04,250,10.55
U00949,2023-09-08,31.9,504,13.41
U00928,2024-06-14,4.56,148,4.56
U01234,2023-09-17,0.0,0,0.0
U01019,2023-04-20,1.78,243,1.78
U00774,2023-01-09,18.99,0,0.0
U01153,2023-07-11,57.25,6447,42.76
U01946,2023-05-25,5.35,303,5.35
U01173,2024-12-30,10.99,0,0.0
U00142,2024-12-19,3.55,251,3.55
U00595,2024-06-06,1.54,287,1.54
U01607,2024-11-05,6.72,745,6.72
U01496,2024-07-17,3.11,128,3.11
U00724,2024-02-25,0.0,0,0.0
U00834,2024-08-14,16.51,983,16.51
U00337,2023-11-14,0.0,0,0.0
U00451,2023-09-20,20.22,77,0.73
U00840,2024-10-08,8.98,1144,8.98
U00787,2024-03-14,0.0,0,0.0
U00248,2023-04-02,0.0,0,0.0
U00989,2024-02-21,10.49,0,0.0
U01206,2024-08-15,2.48,212,2.48
U00949,2023-04-05,0.0,0,0.0
U00532,2024-10-30,0.0,0,0.0
U01214,2024-10-13,7.2,243,7.2
U01845,2024-03-13,0.0,0,0.0
U01574,2024-09-06,8.99,0,0.0
U01270,2024-10-25,3.78,218,3.78
U00419,2024-02-15,9.46,404,9.46
U00298,2023-01-28,0.0,0,0.0
U00126,2024-08-28,0.0,0,0.0
,2023-09-28,5.08,1049,5.08
U01757,2023-05-25,17.49,0,0.0
U00448,2024-02-16,0.56,167,0.56
U01341,2024-10-27,0.0,0,0.0
U01720,2023-06-09,10.09,674,10.09
U01289,2024-09-20,11.49,0,0.0
U00843,2024-04-14,4.69,802,4.69
U01810,2024-08-22,0.0,0,0.0
U00235,2024-11-15,0.0,0,0.0
U01819,2023-02-03,0.0,0,0.0
U00562,2024-10-22,0.0,0,0.0
U01878,2024-10-30,0.0,0,0.0
U01689,2023-09-21,0.0,0,0.0
U01445,2023-06-01,32.53,1667,32.53
U00679,2023-01-12,0.0,0,0.0
U01704,2023-12-03,0.69,52,0.69
U00304,2024-01-15,0.0,0,0.0
U00327,2023-06-20,17.23,1031,17.23
U01282,2024-11-21,9.28,710,9.28
U01250,2023-01-12,0.0,0,0.0
U01746,2024-07-24,0.0,0,0.0
U00730,2022-05-26,2.31,247,2.31
U00493,2024-02-25,0.0,0,0.0
U00853,2023-06-24,1.48,93,1.48
U00773,2024-09-22,0.0,0,0.0
U00038,2023-02-11,10.04,637,10.04
U00251,2023-06-26,2.15,79,2.15
U00272,2024-03-12,0.0,0,0.0
U00230,2024-12-01,14.75,2834,14.75
U01007,2024-02-14,24.51,533,8.02
U00767,2023-08-13,0.0,0,0.0
U00560,2023-01-15,1.01,261,1.01
U01141,2023-03-23,0.0,0,0.0
U00497,2024-07-26,1.68,50,1.68
U01871,2023-12-01,0.0,0,0.0
U01017,2024-05-10,52.08,0,52.08
U01771,2024-01-04,6.92,253,6.92
U00491,2023-12-27,0.0,0,0.0
U00501,2024-09-06,32.63,1476,32.63
U00682,2023-11-09,0.0,0,0.0
U01904,2024-04-05,2.79,396,2.79
U00099,2023-04-21,0.0,0,0.0
U00507,2024-06-24,68.01,5670,68.01
,2024-06-18,0.0,0,0.0
U01552,2024-11-07,4.26,196,4.26
U01152,2023-02-20,18.1,275,3.61
U00141,2024-03-27,0.0,0,0.0
U01899,2024-11-02,12.59,843,12.59
U00248,2024-05-17,0.0,0,0.0
U00195,2023-04-06,12.49,0,0.0
U01273,2024-07-24,0.0,0,0.0
U01577,2023-01-14,113.6,10071,113.6
U00378,2023-09-13,0.27,73,0.27
U01345,2023-01-10,38.16,1422,38.16
U00734,2024-10-18,109.15,2910,109.15
U00751,2024-01-16,2.45,454,2.45
U00974,2024-11-15,0.0,0,0.0
U00344,2023-03-20,4.6,139,4.6
U01176,2024-03-25,91.88,2871,74.39
U00341,2023-12-22,0.0,0,0.0
U00131,2023-01-28,6.31,840,6.31
U00072,2024-04-12,9.99,0,0.0
U01121,2023-10-02,1.17,106,1.17
U01333,2024-01-12,0.0,0,0.0
U01816,2023-08-16,4.77,199,4.77
U00820,2024-12-08,0.72,319,0.72
U01909,2024-08-12,2.36,187,2.36
U00603,2023-08-27,0.0,0,0.0
U01427,2023-09-28,0.0,0,0.0
U01578,2024-12-28,4.34,156,4.34
U00362,2024-07-02,0.73,178,0.73
U01206,2023-08-04,47.39,1635,47.39
U01582,2023-01-20,0.0,0,0.0
U01212,2024-10-21,8.49,399,8.49
U01504,2023-12-06,4.99,188,4.99
U00122,2024-04-04,16.99,0,0.0
U01897,2023-04-01,0.0,0,0.0
U01358,2024-11-21,9.99,0,0.0
U01964,2023-08-29,17.99,0,0.0
U00943,2023-07-12,0.0,0,0.0
U01872,2024-02-01,12.99,0,0.0
U00578,2023-12-20,0.0,0,0.0
U00981,2024-09-12,0.0,0,0.0
U00679,2023-12-04,24.41,1484,24.41
U00083,2024-01-01,17.49,0,0.0
U00984,2023-06-10,9.49,0,0.0
U01877,2024-03-04,0.0,0,0.0
U01078,2024-05-14,10.49,0,0.0
U01710,2023-08-26,0.0,0,0.0
U00498,2023-07-10,3.1,147,3.1
U01343,2023-04-01,0.0,0,0.0
U01062,2024-08-22,0.0,0,0.0
U00686,2024-06-21,18.49,0,0.0
U01354,2024-12-20,2.62,168,2.62
U01900,2024-05-07,0.0,0,0.0
U01910,2023-09-04,0.0,0,0.0
U01968,2024-08-01,12.49,0,0.0
U01926,2024-09-14,2.74,1299,2.74
U01788,2023-10-17,0.0,0,0.0
U00256,2023-11-17,0.0,0,0.0
U01310,2024-01-20,0.0,0,0.0
U00961,2023-11-26,5.47,361,5.47
U01905,2024-04-17,20.44,41,0.95
U01284,2023-09-02,0.0,0,0.0
U01773,2024-04-10,14.49,0,0.0
U01072,2024-12-11,0.0,0,0.0
U00064,2023-12-25,0.0,0,0.0
U01351,2024-04-30,11.71,1471,11.71
U01854,2023-05-07,15.41,635,15.41
U00294,2024-03-13,16.2,332,1.71
U01470,2023-10-20,0.0,0,0.0
U01543,2023-05-20,0.0,0,0.0
U01722,2024-07-26,2.41,537,2.41
U01337,2023-11-14,0.0,0,0.0
U00556,2023-06-25,0.0,0,0.0
U01098,2023-05-08,0.0,0,0.0
U01070,2024-07-10,0.0,0,0.0
U01982,2024-01-05,8.34,486,8.34
U01010,2023-06-19,7.98,361,7.98
U00517,2023-05-11,0.0,0,0.0
U01507,2023-07-25,0.0,0,0.0
U01818,2023-06-27,0.0,0,0.0
U00056,2024-01-15,0.0,0,0.0
U01382,2024-08-10,25.67,2765,25.67
U01112,2023-02-03,0.0,0,0.0
U00178,2023-05-29,4.65,357,4.65
U00371,2024-06-09,0.0,0,0.0
U01099,2024-10-31,3.39,149,3.39
U00581,2024-05-07,0.0,0,0.0
U00303,2024-04-23,0.73,94,0.73
U00289,2023-03-03,14.49,0,0.0
U01423,2024-03-19,15.49,0,0.0
U01963,2024-06-01,9.49,0,0.0
U00813,2023-02-01,0.0,0,0.0
U00758,2023-09-11,0.0,0,0.0
U00247,2023-11-14,0.0,0,0.0
U00628,2023-11-11,0.0,0,0.0
U01947,2024-08-17,0.0,0,0.0
U01736,2023-09-07,1.16,115,1.16
U00088,2024-06-14,25.55,971,25.55
U01397,2024-09-17,9.49,0,0.0
U01071,2023-03-26,0.0,0,0.0
U00186,2024-12-18,1.65,530,1.65
U01818,2024-12-28,0.0,0,0.0
U01840,2023-07-26,0.0,0,0.0
U00704,2023-02-18,0.0,0,0.0
U01975,2024-06-16,32.2,1563,32.2
U01230,2023-07-01,0.67,295,0.67
U00678,2023-08-28,1.02,174,1.02
U01378,2023-05-29,0.0,0,0.0
U00105,2023-01-17,0.0,0,0.0
U01914,2024-11-24,0.0,0,0.0
U00552,2023-12-15,0.0,0,0.0
U01005,2023-11-05,0.0,0,0.0
U01935,2024-02-07,13.99,0,0.0
U00271,2024-05-21,0.0,0,0.0
U00675,2024-10-26,0.0,0,0.0
U00928,2023-06-29,0.0,0,0.0
U01855,2023-04-27,2.16,298,2.16
U00636,2024-03-24,0.0,0,0.0
U00943,2024-08-28,0.95,134,0.95
U01878,2024-01-29,0.0,0,0.0
U01351,2023-12-11,4.1,481,4.1
U01211,2023-10-26,0.0,0,0.0
U00603,2024-09-21,0.0,0,0.0
U00364,2024-06-23,4.36,691,4.36
U01546,2024-03-01,18.49,0,0.0
U01589,2023-03-08,0.0,0,0.0
U00950,2024-05-12,0.0,0,0.0
U00703,2024-05-06,0.0,0,0.0
U01844,2024-08-04,1.04,213,1.04
U00374,2023-12-02,12.99,0,0.0
U01998,2023-01-26,9.99,0,0.0
U01919,2024-12-25,20.91,1689,20.91
,2023-10-03,0.0,0,0.0
U01886,2024-09-21,16.33,123,1.84
U01894,2024-07-13,0.0,0,0.0
U00258,2024-05-02,1.97,439,1.97
U01900,2023-03-09,90.01,0,76.02
U00853,2024-03-28,0.0,0,0.0
U01613,2023-03-22,10.7,641,10.7
U00854,2024-01-01,0.0,0,0.0
U01610,2024-09-07,7.31,508,7.31
U01541,2023-01-06,9.66,506,9.66
U00401,2023-05-05,0.0,0,0.0
U00734,2024-06-12,0.0,0,0.0
U00025,2023-07-28,0.0,0,0.0
U00229,2023-05-25,0.0,0,0.0
U00461,2024-11-03,0.0,0,0.0
U01793,2023-07-04,0.0,0,0.0
U01014,2023-11-29,9.78,504,9.78
U00213,2024-08-05,2.33,593,2.33
U01105,2023-07-06,18.49,0,0.0
U00375,2023-12-09,1.63,114,1.63
U01641,2023-07-14,0.0,0,0.0
U01632,2024-07-20,0.0,0,0.0
U01956,2024-05-28,0.0,0,0.0
U00171,2023-06-17,14.49,0,0.0
U00993,2023-12-26,1.45,167,1.45
U01988,2023-07-13,18.99,0,0.0
U01969,2024-02-19,72.18,2017,58.19
U01294,2023-02-05,2.2,869,2.2
U00401,2023-02-22,0.0,0,0.0
U01622,2023-06-19,0.0,0,0.0
U01542,2023-02-28,12.42,120,2.93
U00746,2024-02-13,0.0,0,0.0
U00147,2023-07-24,0.68,68,0.68
U00602,2023-05-30,17.49,0,0.0
U00679,2023-08-12,0.0,0,0.0
U01256,2023-02-28,6.53,454,6.53
U01646,2023-05-27,0.86,39,0.86
U01145,2023-09-25,0.0,0,0.0
U01104,2024-10-29,0.0,0,0.0
U00464,2024-06-07,6.17,2439,6.17
,2024-01-10,0.0,0,0.0
U01441,2024-07-09,0.0,0,0.0
U00471,2023-04-03,0.0,0,0.0
U00105,2024-09-17,0.0,0,0.0
U00527,2023-12-06,0.0,0,0.0
U00362,2024-08-05,0.0,0,0.0
U00330,2024-03-12,21.64,4464,21.64
U00270,2023-04-21,3.42,143,3.42
U00511,2023-11-18,4.55,234,4.55
U01220,2023-04-07,0.5,47,0.5
U00107,2023-02-20,3.12,204,3.12
U00503,2023-03-26,0.0,0,0.0
U01734,2024-07-29,2.17,1065,2.17
U00032,2023-08-11,0.0,0,0.0
U00458,2023-12-25,4.22,307,4.22
U01057,2023-10-24,0.0,0,0.0
U01372,2024-12-19,1.22,61,1.22
U01591,2024-11-27,5.71,415,5.71
U01280,2023-05-13,25.63,597,8.14
U01890,2023-01-20,2.49,203,2.49
U00081,2023-12-12,2.7,113,2.7
U00770,2023-06-09,0.0,0,0.0
U00848,2023-07-18,10.34,1593,10.34
U01164,2023-12-25,0.0,0,0.0
,2024-02-23,0.0,0,0.0
U00079,2024-01-09,15.96,124,4.47
U01094,2024-11-19,0.0,0,0.0
U00523,2024-09-06,18.49,0,0.0
U01946,2024-08-05,0.0,0,0.0
U01770,2023-06-27,0.0,0,0.0
U00019,2024-07-23,0.0,0,0.0
U00461,2023-09-25,0.0,0,0.0
U01215,2023-08-31,8.49,0,0.0
U01524,2023-04-05,0.0,0,0.0
U01083,2023-08-06,4.78,158,4.78
U01515,2024-10-02,17.99,2365,17.99
U01070,2023-09-09,0.0,0,0.0
U00961,2024-12-24,0.0,0,0.0
U01125,2023-09-29,0.0,0,0.0
U00168,2024-09-08,0.0,0,0.0
U00353,2024-12-26,17.49,0,0.0
U01915,2023-11-21,0.0,0,0.0
U01520,2023-01-17,5.89,406,5.89
U00554,2023-08-26,0.0,0,0.0
U00978,2023-12-18,0.0,0,0.0
U00671,2024-12-02,0.0,0,0.0
U00462,2024-12-28,0.0,0,0.0
U00264,2023-05-31,63.8,1529,63.8
U01333,2023-02-19,0.0,0,0.0
U00653,2024-05-21,0.0,0,0.0
U01964,2023-03-17,25.6,1737,25.6
U01363,2024-08-27,0.0,0,0.0
U00253,2023-11-04,11.49,0,0.0
U01273,2024-02-02,13.49,0,0.0
U00033,2024-02-19,0.0,0,0.0
U01878,2023-09-11,0.0,0,0.0
U00177,2024-04-05,10.99,0,0.0
U01708,2023-05-17,7.14,2637,7.14
U01726,2023-11-11,14.49,0,0.0
