session_id,user_id,date,device,duration,title_id
S008362,U00159,2022-07-19,pc,8.0,T0077
S008363,U00188,2025-06-02,tv,16.0,T0137
S008364,U00590,2025-08-25,phone,3.0,T0196
S008365,U00977,2022-08-10,tv,18.0,T0051
S008366,U00373,2023-02-04,tv,71.0,T0068
S008367,U00642,2023-06-22,pc,3.0,T0022
S008368,U00153,2025-03-23,phone,15.0,T0182
S008369,U00636,2024-03-13,tv,7.0,T0107
S008370,U00239,2025-01-25,phone,58.0,T0119
S008371,U00602,2024-04-03,pc,3.0,T0054
S008372,U00096,2022-03-20,tv,21.0,T0008
S008373,U00504,2024-11-27,phone,8.0,T0161
S008374,U00223,2025-02-06,,5.0,T0173
S008375,U00675,2025-04-09,tv,6.0,T0069
S008376,U00742,2025-07-30,tv,57.0,T0153
S008377,U00841,2022-09-29,pc,75.0,T0115
S008378,U00990,2023-09-29,tv,9.0,T0129
S008379,U00448,2021-03-08,tv,2.0,T0035
S008380,U00664,2024-05-23,tv,17.0,T0123
S008381,U00019,2024-07-05,pc,47.0,T0033
S008382,U00899,2024-09-08,phone,1.0,T0044
S008383,U00604,2023-05-15,pc,15.0,T0072
S008384,U00409,2025-06-12,tv,20.0,T0043
S008385,U00424,2023-01-30,tv,4.0,T0182
S008386,U00752,2022-09-08,tv,23.0,T0006
S008387,U00824,2025-04-19,pc,2.0,T0181
S008388,U00798,2025-05-02,,1.0,T0031
S008389,U00494,2021-09-24,tv,11.0,T0175
S008390,U00356,2021-06-25,phone,20.0,T0068
S008391,U00945,2020-10-14,phone,3.0,T0185
S008392,U00624,2021-08-24,tv,14.0,T0109
S008393,U00525,2023-03-20,phone,34.0,T0098
S008394,U00588,2023-12-15,tv,6.0,T0027
S008395,U00619,2024-12-22,tv,1.0,T0087
S008396,U00701,2022-05-10,tv,44.0,T0112
S008397,U00536,2025-02-08,tv,17.0,T0197
S008398,U00863,2024-05-06,tv,1.0,T0053
S008399,U00852,2025-05-23,tv,7.0,T0017
S008400,U00431,2024-11-08,phone,7.0,T0051
S008401,U00167,2025-06-14,pc,38.0,T0049
S008402,U00560,2022-01-05,phone,108.0,T0190
S008403,U00612,2025-06-23,phone,24.0,T0031
S008404,U00502,2023-11-09,tv,7.0,T0199
S008405,U00878,2021-11-22,phone,1.0,T0023
S008406,U00100,2022-12-24,pc,24.0,T0163
S008407,U00271,2024-01-15,pc,28.0,T0083
S008408,U00855,2022-12-09,pc,1.0,T0011
S008409,U00939,2020-05-23,pc,19.0,T0123
S008410,U00413,2021-02-02,phone,10.0,T0146
S008411,U00183,2024-03-14,phone,2.0,T0168
S008412,U00408,2023-01-11,phone,26.0,T0036
S008413,U00446,2023-05-30,tv,24.0,T0124
S008414,U00499,2024-09-12,tv,16.0,T0114
S008415,U00259,2025-07-06,tv,1.0,T0089
S008416,U00298,2025-07-30,tv,3.0,T0179
S008417,U00650,2020-05-31,phone,3.0,T0085
S008418,U00613,2024-11-21,pc,8.0,
S008419,U00656,2023-06-03,,14.0,T0106
S008420,U00363,2024-09-30,tv,1.0,T0186
S008421,U00325,2023-06-30,phone,10.0,T0174
S008422,U00338,2023-12-29,pc,1.0,T0142
S008423,U00949,2023-08-22,phone,7.0,T0017
S008424,U00383,2023-08-27,phone,15.0,T0061
S008425,U00594,2022-06-18,phone,3.0,T0004
S008426,U00502,2023-08-13,phone,2.0,T0019
S008427,U00864,2021-12-25,phone,18.0,T0167
S008428,U00355,2024-09-30,tv,11.0,T0164
S008429,U00424,2023-06-20,tv,17.0,T0021
S008430,U00835,2022-11-21,tv,14.0,T0092
S008431,U00160,2021-06-18,tv,12.0,T0056
S008432,U00581,2025-03-18,tv,32.0,T0015
S008433,U00386,2024-08-11,pc,10.0,T0077
S008434,U00982,2022-11-19,phone,3.0,T0021
S008435,U00715,2022-10-10,pc,11.0,T0148
S008436,U00012,2022-02-23,phone,13.0,T0194
S008437,U00832,2024-05-05,tv,6.0,T0085
S008438,U00694,2024-06-01,pc,1.0,T0049
S008439,U00544,2025-03-06,tv,15.0,T0100
S008440,U00221,2025-06-25,tv,9.0,T0194
S008441,U00151,2025-03-07,phone,5.0,T0032
S008442,U00618,2024-12-09,phone,9.0,T0137
S008443,U00428,2021-11-30,phone,7.0,T0019
S008444,U00853,2023-09-03,tv,4.0,T0061
S008445,U00248,2023-11-26,tv,2.0,T0088
S008446,U00628,2023-12-12,phone,91.0,T0077
S008447,U00233,2023-12-26,tv,40.0,T0036
S008448,U00627,2024-05-12,pc,7.0,T0156
S008449,U00047,2024-03-10,phone,1.0,T0135
S008450,U00380,2023-03-17,tv,20.0,T0088
S008451,U00170,2024-05-03,,9.0,T0084
S008452,U00594,2022-12-08,pc,49.0,T0015
S008453,U00302,2024-09-17,pc,1.0,T0133
S008454,U00765,2024-09-06,tv,11.0,T0046
S008455,U00118,2024-02-20,tv,14.0,T0061
S008456,U00539,2025-07-17,phone,26.0,T0173
S008457,U00580,2022-05-17,,1.0,T0129
S008458,U00021,2025-08-02,pc,6.0,T0140
S008459,U00036,2022-09-14,pc,1.0,T0053
S008460,U00294,2024-07-16,pc,1.0,T0101
S008461,U00597,2024-03-08,tv,27.0,T0003
S008462,U00963,2020-06-06,tv,26.0,T0050
S008463,U00098,2025-03-17,tv,75.0,T0161
S008464,U00694,2024-07-11,tv,16.0,T0095
S008465,U00687,2025-04-07,phone,38.0,T0127
S008466,U00664,2024-10-05,phone,9.0,T0158
S008467,U00495,2024-05-08,pc,8.0,T0188
S008468,U00966,2025-01-31,tv,14.0,T0017
S008469,U00489,2022-12-22,tv,1.0,T0117
S008470,U00829,2024-10-11,tv,7.0,T0199
S008471,U00248,2024-12-10,phone,20.0,T0040
S008472,U00797,2021-11-18,tv,2.0,T0172
S008473,U00997,2022-10-02,tv,4.0,T0117
S008474,U00904,2024-02-28,pc,1.0,T0064
S008475,U00289,2022-02-16,tv,31.0,T0157
S008476,U00839,2020-05-02,tv,4.0,T0175
S008477,U00101,2025-04-10,tv,14.0,T0029
S008478,U00669,2021-07-09,pc,6.0,T0137
S008479,U00332,2025-05-08,tv,7.0,T0188
S008480,U00652,2024-03-06,phone,28.0,T0134
S008481,U00401,2024-01-23,tv,3.0,T0110
S008482,U00010,2024-06-08,tv,13.0,T0028
S008483,U00215,2025-06-04,phone,7.0,T0091
S008484,U00041,2024-11-30,pc,1.0,T0182
S008485,U00415,2024-08-05,tv,25.0,T0160
S008486,U00832,2024-04-14,tv,21.0,T0091
S008487,U00733,2023-06-27,phone,3.0,T0062
S008488,U00780,2024-04-13,phone,85.0,T0161
S008489,U00798,2023-04-25,phone,19.0,T0194
S008490,U00356,2021-04-10,phone,22.0,T0060
S008491,U00492,2023-03-15,tv,31.0,T0163
S008492,U00493,2022-09-04,tv,24.0,T0062
S008493,U00116,2021-07-12,tv,35.0,T0166
S008494,U00588,2024-04-23,pc,16.0,T0193
S008495,U00713,2023-11-17,tv,32.0,T0133
S008496,U00600,2025-02-02,tv,6.0,T0100
S008497,U00740,2024-06-23,phone,8.0,T0063
S008498,U00120,2022-05-18,phone,15.0,T0012
S008499,U00756,2023-11-16,tv,12.0,T0011
S008500,U00197,2022-05-19,tv,1.0,T0168
S008501,U00864,2022-01-08,pc,17.0,T0133
S008502,U00229,2024-11-15,tv,16.0,T0046
S008503,U00479,2021-12-26,phone,17.0,T0111
S008504,U00476,2020-10-10,tv,4.0,T0176
S008505,U00254,2024-01-27,tv,3.0,T0130
S008506,U00349,2022-10-26,pc,13.0,T0184
S008507,U00179,2025-01-24,phone,1.0,T0024
S008508,U00552,2022-10-15,tv,1.0,T0015
S008509,U00911,2023-11-05,phone,39.0,T0134
S008510,U00302,2024-02-01,tv,3.0,T0117
S008511,U00493,2025-03-15,tv,13.0,T0138
S008512,U00853,2024-06-21,phone,0.0,T0197
S008513,U00441,2022-12-16,tv,28.0,T0022
S008514,U00823,2025-03-16,tv,13.0,T0187
S008515,U00435,2021-03-22,tv,8.0,T0013
S008516,U00428,2022-01-31,phone,10.0,T0106
S008517,U00157,2023-12-11,tv,4.0,T0167
S008518,U00127,2021-04-09,phone,1.0,T0137
S008519,U00600,2025-01-18,phone,1.0,T0045
S008520,U00816,2024-12-10,,4.0,T0121
S008521,U00137,2024-09-15,tv,1.0,T0181
S008522,U00904,2023-10-25,tv,24.0,T0041
S008523,U00346,2024-04-30,phone,12.0,T0188
S008524,U00412,2025-04-06,tv,1.0,T0131
S008525,U00883,2024-05-10,phone,2.0,T0018
S008526,U00886,2025-09-15,tv,4.0,T0067
S008527,U00504,2022-03-30,pc,9.0,T0173
S008528,U00260,2020-10-19,phone,58.0,T0068
S008529,U00169,2024-06-14,tv,35.0,T0190
S008530,U00256,2023-04-06,tv,11.0,T0084
S008531,U00772,2021-12-28,phone,6.0,T0069
S008532,U00309,2021-10-26,phone,23.0,T0171
S008533,U00688,2022-09-27,phone,1.0,T0158
S008534,U00185,2022-04-30,phone,17.0,T0048
S008535,U00468,2021-08-12,pc,38.0,T0157
S008536,U00338,2024-08-08,phone,89.0,T0051
S008537,U00491,2022-05-10,tv,7.0,T0180
S008538,U00551,2023-11-24,tv,41.0,T0002
S008539,U00987,2025-09-17,pc,7.0,T0133
S008540,U00891,2025-06-17,tv,2.0,T0032
S008541,U00689,2025-03-27,phone,7.0,T0136
S008542,U00154,2024-05-29,tv,25.0,T0196
S008543,U00915,2025-06-27,tv,1.0,T0134
S008544,U00879,2022-05-26,pc,2.0,T0087
S008545,U00875,2022-07-12,phone,16.0,T0165
S008546,U00469,2022-02-03,pc,3.0,T0040
S008547,U00168,2023-07-17,phone,12.0,T0109
S008548,U00748,2021-09-07,phone,1.0,T0194
S008549,U00377,2021-10-14,tv,8.0,T0072
S008550,U00334,2025-07-31,tv,20.0,T0006
S008551,U00378,2022-08-05,phone,20.0,T0089
S008552,U00542,2025-05-14,phone,1.0,T0097
S008553,U00323,2023-05-30,phone,7.0,T0163
S008554,U00684,2021-05-26,phone,42.0,T0161
S008555,U00641,2022-05-02,pc,23.0,T0069
S008556,U00494,2021-05-20,tv,47.0,T0155
S008557,U00053,2025-09-20,tv,5.0,T0029
S008558,U00936,2023-03-08,,33.0,T0038
S008559,U00401,2023-12-06,tv,7.0,T0121
S008560,U00438,2024-05-12,,24.0,T0142
S008561,U00446,2023-05-28,tv,1.0,T0162
S008562,U00352,2021-12-16,,67.0,T0125
S008563,U00667,2021-05-26,tv,21.0,T0026
S008564,U00015,2024-04-20,phone,8.0,T0136
S008565,U00862,2021-06-15,tv,43.0,T0086
S008566,U00108,2023-01-18,tv,1.0,T0054
S008567,U00999,2024-01-22,tv,76.0,T0068
S008568,U00617,2021-12-17,phone,20.0,T0163
S008569,U00068,2024-04-20,tv,7.0,T0036
S008570,U00548,2024-07-26,tv,33.0,T0112
S008571,U00319,2022-06-22,phone,11.0,T0017
S008572,U00952,2024-08-15,phone,5.0,T0146
S008573,U00749,2024-10-21,phone,25.0,T0030
S008574,U00493,2022-08-11,tv,3.0,T0188
S008575,U00418,2024-09-24,phone,47.0,T0177
S008576,U00996,2021-11-07,pc,10.0,T0172
S008577,U00662,2023-03-11,pc,9.0,T0070
S008578,U00495,2025-04-11,phone,26.0,T0157
S008579,U00385,2024-12-19,,7.0,T0027
S008580,U00309,2021-11-25,pc,10.0,T0058
S008581,U00695,2022-11-01,phone,8.0,T0027
S008582,U00575,2023-07-03,tv,42.0,T0011
S008583,U00841,2023-11-04,tv,4.0,T0074
S008584,U00536,2025-02-10,tv,19.0,T0115
S008585,U00568,2023-12-09,tv,38.0,T0173
S008586,U00467,2024-09-26,phone,16.0,T0007
S008587,U00756,2022-05-05,phone,77.0,T0082
S008588,U00402,2022-11-03,tv,7.0,T0143
S008589,U00842,2024-10-03,tv,51.0,T0041
S008590,U00313,2025-07-16,phone,15.0,T0148
S008591,U00687,2024-11-18,phone,79.0,T0115
S008592,U00881,2025-07-13,tv,15.0,T0113
S008593,U00763,2021-11-14,tv,4.0,T0025
S008594,U00332,2025-01-09,tv,15.0,T0034
S008595,U00695,2023-09-21,tv,13.0,T0176
S008596,U00195,2021-02-27,phone,55.0,T0176
S008597,U00058,2020-12-30,phone,1.0,T0091
S008598,U00782,2020-12-18,tv,30.0,T0120
S008599,U00798,2022-11-30,pc,22.0,T0109
S008600,U00023,2020-12-15,tv,7.0,T0103
S008601,U00946,2021-06-19,pc,1.0,T0143
S008602,U00433,2023-06-04,tv,4.0,T0114
S008603,U00899,2024-12-13,pc,4.0,T0026
S008604,U00779,2024-05-01,pc,5.0,T0017
S008605,U00893,2020-06-07,phone,155.0,T0171
S008606,U00824,2022-03-08,tv,25.0,T0149
S008607,U00973,2022-09-14,tv,1.0,T0040
S008608,U00618,2023-02-18,tv,23.0,T0013
S008609,U00213,2022-04-28,tv,61.0,T0044
S008610,U00377,2021-05-31,phone,1.0,T0116
S008611,U00746,2021-09-04,tv,1.0,T0117
S008612,U00156,2025-01-19,phone,3.0,T0034
S008613,U00927,2024-01-08,phone,1.0,T0036
S008614,U00193,2025-03-28,phone,19.0,T0042
S008615,U00864,2021-12-25,tv,10.0,T0089
S008616,U00475,2024-04-17,phone,27.0,T0047
S008617,U00833,2024-06-05,phone,1.0,T0092
S008618,U00958,2021-06-11,tv,3.0,T0003
S008619,U00410,2020-09-01,pc,30.0,T0188
S008620,U00689,2023-11-20,tv,7.0,T0179
S008621,U00213,2024-02-16,tv,45.0,T0068
S008622,U00793,2024-05-01,phone,54.0,T0161
S008623,U00809,2022-08-05,tv,11.0,T0108
S008624,U00279,2022-09-07,tv,5.0,T0007
S008625,U00025,2024-01-30,tv,15.0,T0057
S008626,U00422,2023-10-26,phone,3.0,T0012
S008627,U00168,2024-07-29,pc,24.0,T0142
S008628,U00809,2023-12-14,pc,84.0,T0157
S008629,U00247,2025-03-16,pc,13.0,T0124
S008630,U00942,2023-07-20,tv,11.0,T0002
S008631,U00970,2023-02-07,pc,1.0,T0048
S008632,U00902,2024-07-23,phone,7.0,T0094
S008633,U00590,2023-10-11,tv,23.0,T0029
S008634,U00252,2022-06-06,phone,59.0,T0022
S008635,U00798,2021-11-19,tv,4.0,T0061
S008636,U00693,2024-06-22,tv,2.0,T0119
S008637,U00976,2024-06-16,phone,22.0,T0018
S008638,U00363,2023-05-30,phone,36.0,T0200
S008639,U00058,2025-07-27,tv,32.0,T0092
S008640,U00998,2023-08-20,phone,4.0,T0035
S008641,U00829,2024-08-11,phone,26.0,T0005
S008642,U00206,2022-04-17,pc,108.0,T0192
S008643,U00720,2021-07-05,tv,2.0,T0119
S008644,U00003,2021-07-20,tv,3.0,T0174
S008645,U00541,2021-02-16,phone,1.0,T0156
S008646,U00350,2025-03-26,,10.0,T0198
S008647,U00367,2021-11-29,tv,15.0,T0178
S008648,U00229,2024-12-21,phone,27.0,T0154
S008649,U00259,2025-05-24,tv,52.0,T0171
S008650,U00445,2024-09-08,phone,32.0,T0172
S008651,U00231,2021-10-31,tv,1.0,T0051
S008652,U00457,2021-03-12,phone,41.0,T0119
S008653,U00561,2021-12-29,pc,2.0,T0198
S008654,U00699,2024-05-12,tv,8.0,T0174
S008655,U00669,2024-05-24,tv,35.0,T0022
S008656,U00226,2023-06-23,phone,26.0,T0023
S008657,U00038,2023-02-17,pc,68.0,T0041
S008658,U00824,2023-11-01,phone,6.0,T0149
S008659,U00861,2023-04-16,pc,5.0,T0079
S008660,U00976,2022-11-26,phone,33.0,T0126
S008661,U00961,2021-01-03,phone,17.0,T0028
S008662,U00624,2022-10-23,phone,16.0,T0012
S008663,U00883,2024-05-13,tv,21.0,T0155
S008664,U00437,2024-10-10,tv,1.0,T0059
S008665,U00778,2024-08-29,phone,36.0,T0009
S008666,U00955,2021-10-22,tv,78.0,T0044
S008667,U00788,2022-04-25,tv,2.0,T0065
S008668,U00403,2022-10-03,tv,126.0,T0082
S008669,U00363,2024-05-31,tv,11.0,T0180
S008670,U00275,2025-09-03,pc,1.0,T0040
S008671,U00352,2021-08-02,phone,2.0,T0121
S008672,U00810,2024-09-15,tv,40.0,T0055
S008673,U00693,2023-09-29,tv,3.0,T0100
S008674,U00235,2023-08-23,phone,7.0,T0060
S008675,U00700,2024-12-25,phone,8.0,T0069
S008676,U00364,2025-10-14,phone,9.0,T0120
S008677,U00541,2020-10-08,tv,1.0,T0118
S008678,U00355,2024-04-17,phone,27.0,T0027
S008679,U00501,2024-05-13,pc,15.0,T0032
S008680,U00724,2025-10-16,pc,15.0,T0049
S008681,U00726,2025-02-28,tv,6.0,T0180
S008682,U00747,2023-09-29,phone,13.0,T0064
S008683,U00379,2024-12-13,phone,1.0,T0116
S008684,U00684,2021-05-27,tv,7.0,T0090
S008685,U00223,2025-10-16,phone,39.0,T0071
S008686,U00467,2023-02-16,phone,14.0,T0008
S008687,U00568,2024-06-17,pc,43.0,T0089
S008688,U00681,2020-09-26,pc,9.0,T0200
S008689,U00908,2021-11-11,phone,28.0,T0189
S008690,U00290,2023-10-23,phone,8.0,T0061
S008691,U00838,2024-12-07,phone,8.0,T0107
S008692,U00296,2020-07-09,tv,4.0,T0058
S008693,U00534,2021-12-05,tv,12.0,T0185
S008694,U00817,2025-04-23,pc,103.0,T0111
S008695,U00716,2021-11-18,pc,13.0,T0185
S008696,U00853,2023-12-25,tv,82.0,T0171
S008697,U00803,2024-11-27,tv,1.0,T0066
S008698,U00260,2023-04-17,tv,25.0,T0092
S008699,U00991,2022-06-07,pc,21.0,T0114
S008700,U00936,2025-08-24,phone,27.0,T0050
S008701,U00419,2024-12-29,pc,15.0,T0167
S008702,U00046,2024-09-09,pc,25.0,T0114
S008703,U00289,2022-02-04,tv,11.0,T0042
S008704,U00828,2025-02-01,phone,2.0,T0097
S008705,U00949,2024-04-22,phone,4.0,T0165
S008706,U00824,2022-02-09,tv,31.0,T0085
S008707,U00384,2025-06-28,tv,16.0,T0143
S008708,U00057,2022-01-07,tv,5.0,T0197
S008709,U00497,2021-12-13,phone,22.0,T0068
S008710,U00362,2022-12-05,tv,66.0,T0200
S008711,U00125,2022-02-21,tv,25.0,T0083
S008712,U00112,2025-09-18,phone,24.0,T0113
S008713,U00154,2025-05-29,pc,39.0,T0155
S008714,U00193,2025-04-02,tv,19.0,T0014
S008715,U00748,2023-03-26,phone,67.0,T0141
S008716,U00369,2024-07-27,phone,6.0,T0114
S008717,U00427,2023-07-26,phone,5.0,T0132
S008718,U00588,2022-11-16,pc,1.0,T0191
S008719,U00962,2025-05-24,phone,64.0,T0098
S008720,U00751,2024-04-20,tv,1.0,T0186
S008721,U00638,2025-07-28,pc,1.0,T0114
S008722,U00739,2023-04-26,phone,37.0,T0044
S008723,U00711,2023-08-18,phone,7.0,T0131
S008724,U00684,2021-05-18,pc,9.0,T0039
S008725,U00485,2020-11-17,,2.0,T0180
S008726,U00550,2024-07-02,tv,7.0,T0031
S008727,U00450,2022-07-11,phone,1.0,T0100
S008728,U00382,2024-08-25,tv,34.0,T0164
S008729,U00254,2023-09-23,tv,27.0,T0002
S008730,U00343,2022-04-22,pc,3.0,T0099
S008731,U00416,2024-08-12,pc,2.0,T0102
S008732,U00563,2024-03-10,tv,44.0,T0068
S008733,U00487,2024-11-04,phone,7.0,T0135
S008734,U00112,2024-12-15,tv,15.0,T0065
S008735,U00327,2021-02-10,pc,2.0,T0075
S008736,U00362,2021-11-02,phone,21.0,T0056
S008737,U00696,2024-08-29,phone,35.0,T0125
S008738,U00322,2023-04-26,,5.0,T0177
S008739,U00009,2022-04-13,phone,62.0,T0036
S008740,U00089,2024-02-19,tv,48.0,T0082
S008741,U00485,2022-08-25,,23.0,T0046
S008742,U00182,2025-02-18,pc,12.0,T0049
S008743,U00483,2023-02-15,tv,5.0,T0195
S008744,U00557,2024-12-15,phone,7.0,T0143
S008745,U00931,2020-03-18,tv,15.0,T0189
S008746,U00650,2020-05-23,pc,50.0,T0128
S008747,U00031,2025-03-23,phone,1.0,T0134
S008748,U00366,2023-07-07,tv,2.0,T0144
S008749,U00785,2024-08-18,phone,69.0,T0131
S008750,U00247,2024-12-09,pc,3.0,T0165
S008751,U00925,2025-08-24,tv,1.0,T0066
S008752,U00510,2021-05-13,tv,17.0,T0021
S008753,U00099,2023-01-11,pc,51.0,T0098
S008754,U00226,2023-11-08,tv,2.0,T0001
S008755,U00900,2022-09-30,tv,22.0,T0010
S008756,U00989,2024-10-27,phone,15.0,T0011
S008757,U00853,2024-07-06,pc,4.0,T0016
S008758,U00306,2025-05-08,phone,10.0,T0142
S008759,U00763,2020-06-12,pc,31.0,T0120
S008760,U00207,2023-05-25,phone,5.0,T0187
S008761,U00372,2024-11-04,phone,1.0,T0058
S008762,U00689,2023-08-13,tv,6.0,T0067
S008763,U00969,2021-10-22,pc,6.0,T0099
S008764,U00428,2025-09-25,phone,19.0,T0157
S008765,U00485,2023-03-14,phone,39.0,T0187
S008766,U00206,2023-01-05,phone,7.0,T0146
S008767,U00390,2024-08-05,tv,15.0,T0102
S008768,U00064,2023-06-08,tv,25.0,T0196
S008769,U00850,2021-02-09,tv,1.0,T0037
S008770,U00023,2024-05-02,phone,17.0,T0095
S008771,U00677,2021-06-28,pc,6.0,T0050
S008772,U00258,2025-04-09,tv,1.0,T0034
S008773,U00465,2021-03-04,pc,24.0,T0080
S008774,U00265,2024-05-11,tv,53.0,T0154
S008775,U00387,2022-10-05,tv,1.0,T0064
S008776,U00529,2023-12-08,phone,1.0,T0164
S008777,U00636,2023-01-30,tv,43.0,T0123
S008778,U00940,2021-02-11,tv,1.0,T0142
S008779,U00321,2025-02-12,tv,5.0,T0049
S008780,U00572,2023-01-31,tv,13.0,T0173
S008781,U00894,2024-09-13,phone,2.0,T0041
S008782,U00273,2024-08-27,pc,22.0,T0075
S008783,U00855,2021-09-04,phone,34.0,T0157
S008784,U00957,2024-09-06,phone,1.0,T0139
S008785,U00840,2025-04-24,pc,5.0,T0060
S008786,U00551,2024-03-24,,5.0,T0053
S008787,U00715,2022-09-28,phone,16.0,T0087
S008788,U00472,2025-08-24,pc,6.0,T0090
S008789,U00587,2021-04-02,tv,13.0,T0012
S008790,U00974,2022-09-14,phone,29.0,T0049
S008791,U00238,2023-06-11,tv,13.0,T0031
S008792,U00784,2022-04-11,tv,1.0,T0031
S008793,U00493,2025-10-04,tv,48.0,T0071
S008794,U00174,2022-08-29,tv,6.0,T0008
S008795,U00637,2025-10-17,pc,17.0,T0136
S008796,U00784,2021-07-30,tv,2.0,T0135
S008797,U00551,2024-03-02,,2.0,T0045
S008798,U00829,2024-11-12,pc,22.0,T0176
S008799,U00352,2021-09-29,pc,43.0,T0119
S008800,U00911,2023-07-20,phone,5.0,T0063
S008801,U00641,2023-04-05,phone,40.0,T0039
S008802,U00793,2024-05-23,phone,8.0,T0086
S008803,U00257,2024-12-19,phone,45.0,T0193
S008804,U00434,2024-06-07,tv,9.0,T0001
S008805,U00904,2021-10-11,phone,28.0,T0005
S008806,U00049,2023-10-28,tv,1.0,T0083
S008807,U00391,2025-02-25,phone,41.0,T0184
S008808,U00772,2021-09-18,tv,37.0,T0057
S008809,U00739,2025-01-11,phone,45.0,T0150
S008810,U00842,2021-12-03,phone,16.0,T0115
S008811,U00735,2024-06-17,phone,3.0,T0040
S008812,U00946,2021-07-15,pc,30.0,T0182
S008813,U00485,2022-03-13,phone,51.0,T0033
S008814,U00613,2025-01-23,pc,32.0,T0102
S008815,U00841,2022-12-16,pc,8.0,T0133
S008816,U00693,2024-05-09,tv,12.0,T0136
S008817,U00107,2023-09-20,phone,62.0,T0171
S008818,U00352,2024-04-13,pc,2.0,T0142
S008819,U00535,2025-02-05,tv,1.0,T0132
S008820,U00748,2022-02-11,phone,10.0,T0031
S008821,U00525,2023-04-15,tv,9.0,T0062
S008822,U00770,2022-05-22,pc,90.0,T0070
S008823,U00829,2024-09-16,tv,18.0,T0075
S008824,U00250,2024-01-26,tv,1.0,T0023
S008825,U00604,2023-09-05,phone,2.0,T0020
S008826,U00540,2024-04-26,tv,133.0,T0089
S008827,U00213,2022-05-13,phone,18.0,T0145
S008828,U00478,2021-01-01,tv,1.0,T0178
S008829,U00532,2023-11-17,tv,16.0,T0189
S008830,U00805,2025-06-27,phone,1.0,T0097
S008831,U00449,2022-02-27,phone,4.0,T0180
S008832,U00084,2024-01-12,tv,16.0,T0092
S008833,U00476,2023-07-06,pc,22.0,T0095
S008834,U00829,2024-10-12,,5.0,T0042
S008835,U00552,2021-07-17,pc,48.0,T0126
S008836,U00303,2025-05-30,tv,1.0,T0063
S008837,U00918,2024-05-10,phone,14.0,
S008838,U00155,2025-04-18,tv,24.0,T0188
S008839,U00312,2024-05-14,tv,1.0,T0110
S008840,U00427,2023-06-14,phone,1.0,T0061
S008841,U00733,2023-07-02,phone,7.0,T0135
S008842,U00828,2022-05-13,pc,31.0,T0147
S008843,U00058,2021-01-24,pc,1.0,T0122
S008844,U00782,2022-12-22,tv,67.0,T0009
S008845,U00714,2025-09-07,phone,14.0,T0046
S008846,U00883,2024-11-15,phone,14.0,T0026
S008847,U00893,2022-02-24,phone,7.0,T0192
S008848,U00770,2022-03-12,phone,1.0,T0063
S008849,U00183,2024-08-19,tv,1.0,T0095
S008850,U00299,2024-12-02,phone,1.0,T0181
S008851,U00936,2021-11-11,phone,1.0,T0199
S008852,U00588,2023-11-25,pc,46.0,T0044
S008853,U00521,2025-07-01,phone,54.0,T0172
S008854,U00913,2025-03-16,phone,12.0,T0146
S008855,U00862,2021-11-05,phone,13.0,T0123
S008856,U00722,2022-03-03,tv,23.0,T0034
S008857,U00868,2024-10-28,pc,1.0,T0139
S008858,U00118,2024-01-14,pc,1.0,T0123
S008859,U00752,2022-11-11,tv,13.0,T0090
S008860,U00965,2025-09-27,tv,4.0,T0118
S008861,U00048,2024-01-02,phone,1.0,T0043
S008862,U00209,2023-08-16,phone,1.0,T0125
S008863,U00785,2025-03-07,phone,3.0,T0031
S008864,U00499,2024-08-21,phone,1.0,T0058
S008865,U00091,2025-02-02,phone,36.0,T0099
S008866,U00253,2022-03-23,pc,38.0,T0033
S008867,U00309,2022-07-21,pc,6.0,T0183
S008868,U00306,2024-06-25,phone,6.0,T0178
S008869,U00865,2023-04-25,tv,3.0,T0095
S008870,U00656,2023-04-17,pc,17.0,T0114
S008871,U00730,2024-06-09,tv,28.0,T0059
S008872,U00015,2020-07-06,phone,18.0,T0043
S008873,U00415,2025-03-21,phone,14.0,T0193
S008874,U00302,2023-09-26,tv,2.0,T0083
S008875,U00842,2022-05-05,phone,5.0,T0191
S008876,U00952,2024-01-19,phone,2.0,T0014
S008877,U00411,2024-06-02,phone,46.0,T0022
S008878,U00973,2022-09-28,tv,1.0,T0096
S008879,U00015,2025-07-19,pc,66.0,T0157
S008880,U00310,2024-06-15,phone,13.0,T0085
S008881,U00767,2020-09-13,phone,10.0,T0168
S008882,U00348,2023-11-10,tv,6.0,T0027
S008883,U00918,2022-08-07,pc,11.0,T0172
S008884,U00204,2023-03-12,tv,53.0,T0089
S008885,U00788,2023-06-21,tv,23.0,T0058
S008886,U00188,2024-06-22,tv,26.0,T0128
S008887,U00186,2025-08-25,phone,3.0,T0156
S008888,U00433,2023-11-08,pc,1.0,T0186
S008889,U00944,2021-10-09,phone,29.0,T0018
S008890,U00572,2021-08-21,phone,5.0,T0141
S008891,U00625,2021-08-02,tv,7.0,T0063
S008892,U00010,2025-10-26,pc,12.0,T0101
S008893,U00057,2022-07-19,tv,49.0,T0093
S008894,U00068,2024-04-17,tv,4.0,T0155
S008895,U00809,2024-05-26,phone,22.0,T0080
S008896,U00223,2025-10-25,phone,1.0,T0056
S008897,U00317,2023-07-21,tv,6.0,T0098
S008898,U00598,2024-02-21,phone,57.0,T0134
S008899,U00570,2022-10-01,pc,1.0,T0170
S008900,U00399,2021-12-27,phone,10.0,T0002
